city_id,date_key,Temperature,Humidity,Wind Speed,Rainfall,Visibility
1991,09-03,5,60.1,16.9,70.1,10000
2026,09-03,5,59,16.9,67.6,10000
2057,09-03,5,60,16.9,70,10000
2086,09-03,5,59.6,16.9,69.2,10000
2104,09-03,5,59.2,16.9,68,10000
2109,09-03,5,59.2,16.9,68.2,10000
2183,09-03,5,60.5,16.9,71.2,10000
2196,09-03,5,59.5,16.9,68.8,10000
2244,09-03,5,60.7,16.9,71.6,10000
2352,09-03,5,60,16.9,69.9,10000
2355,09-03,5,59.6,16.9,69.1,10000
2366,09-03,5,59,16.9,67.6,10000
2392,09-03,5,60.1,16.9,70.1,10000
2414,09-03,5,59.4,16.9,68.5,10000
2440,09-03,5,60.5,16.9,71,10000
2496,09-03,5,60.3,16.9,70.7,10000
2498,09-03,5,59.6,16.9,69,10000
2539,09-03,5,59.2,16.9,68.2,10000
2559,09-03,5,59.4,16.9,68.7,10000
2575,09-03,5,59.9,16.9,69.8,10000
2576,09-03,5,60.6,16.9,71.5,10000
2579,09-03,5,59,16.9,67.6,10000
2588,09-03,5,59.1,16.9,68,10000
2601,09-03,5,58.9,16.9,67.4,10000
1,09-03,5,60.9,17.7,72,10000
44,09-03,5,61.1,17.7,72.4,10000
76,09-03,5,60.8,17.7,71.8,10000
79,09-03,5,61.1,17.7,72.7,10000
92,09-03,5,61.3,17.7,73,10000
97,09-03,5,61.9,17.7,74.4,10000
110,09-03,5,61.6,17.7,73.6,10000
111,09-03,5,62,17.7,74.6,10000
124,09-03,5,62.3,17.7,75.3,10000
177,09-03,5,61.5,17.7,73.4,10000
187,09-03,5,60.9,17.7,72.1,10000
198,09-03,5,62.4,17.7,75.7,10000
205,09-03,5,60.7,17.7,71.6,10000
270,09-03,5,62.1,17.7,75,10000
328,09-03,5,62.4,17.7,75.7,10000
366,09-03,5,62.3,17.7,75.3,10000
381,09-03,5,60.7,17.7,71.6,10000
400,09-03,5,61.8,17.7,74.2,10000
401,09-03,5,62.4,17.7,75.6,10000
417,09-03,5,62.3,17.7,75.4,10000
433,09-03,5,62.3,17.7,75.3,10000
438,09-03,5,62.1,17.7,75,10000
457,09-03,5,61.6,17.7,73.6,10000
486,09-03,5,61.6,17.7,73.6,10000
515,09-03,5,61,17.7,72.4,10000
550,09-03,5,61.9,17.7,74.5,10000
559,09-03,5,61.2,17.7,72.7,10000
683,09-03,5,61.7,17.7,74,10000
691,09-03,5,60.8,17.7,71.9,10000
744,09-03,5,62,17.7,74.7,10000
758,09-03,5,62.3,17.7,75.4,10000
777,09-03,5,61.5,17.7,73.4,10000
831,09-03,5,62.3,17.7,75.3,10000
893,09-03,5,61.4,17.7,73.4,10000
931,09-03,5,61,17.7,72.3,10000
975,09-03,5,61.8,17.7,74.3,10000
1037,09-03,5,61.3,17.7,73,10000
1100,09-03,5,61.3,17.7,73,10000
1123,09-03,5,60.9,17.7,72,10000
1124,09-03,5,62.3,17.7,75.3,10000
1245,09-03,5,61.4,17.7,73.2,10000
1276,09-03,5,61.4,17.7,73.4,10000
1288,09-03,5,61.6,17.7,73.8,10000
1299,09-03,5,60.6,17.7,71.4,10000
1314,09-03,5,61.9,17.7,74.5,10000
1323,09-03,5,62.1,17.7,74.9,10000
1364,09-03,5,60.7,17.7,71.7,10000
1382,09-03,5,61.7,17.7,74,10000
1431,09-03,5,61.8,17.7,74.1,10000
1457,09-03,5,61.5,17.7,73.5,10000
1468,09-03,5,60.9,17.7,72.2,10000
1553,09-03,5,61.2,17.7,72.8,10000
1570,09-03,5,62.2,17.7,75.1,10000
1630,09-03,5,61.2,17.7,72.9,10000
1646,09-03,5,62.2,17.7,75.1,10000
1668,09-03,5,61.7,17.7,74,10000
1706,09-03,5,61.8,17.7,74.3,10000
1720,09-03,5,62.2,17.7,75.1,10000
1737,09-03,5,62.4,17.7,75.5,10000
1758,09-03,5,62.4,17.7,75.5,10000
1771,09-03,5,60.8,17.7,72,10000
1800,09-03,5,61.1,17.7,72.5,10000
1804,09-03,5,60.8,17.7,71.9,10000
1814,09-03,5,61.5,17.7,73.5,10000
1815,09-03,5,61.5,17.7,73.5,10000
1851,09-03,5,61.8,17.7,74.2,10000
1859,09-03,5,62.1,17.7,75,10000
1868,09-03,5,62,17.7,74.6,10000
1946,09-03,5,61.2,17.7,72.9,10000
1947,09-03,5,62.3,17.7,75.2,10000
1955,09-03,5,60.8,17.7,71.9,10000
2018,09-03,5,62,17.7,74.8,10000
2049,09-03,5,61.6,17.7,73.7,10000
2050,09-03,5,61.9,17.7,74.4,10000
2098,09-03,5,61.6,17.7,73.8,10000
2119,09-03,5,61.6,17.7,73.7,10000
2139,09-03,5,61,17.7,72.3,10000
2156,09-03,5,61.5,17.7,73.5,10000
2200,09-03,5,61.9,17.7,74.4,10000
2201,09-03,5,61.9,17.7,74.4,10000
2210,09-03,5,62.4,17.7,75.5,10000
2241,09-03,5,61.5,17.7,73.5,10000
2308,09-03,5,61.3,17.7,73,10000
2325,09-03,5,62,17.7,74.7,10000
2356,09-03,5,61.1,17.7,72.6,10000
2394,09-03,5,62,17.7,74.8,10000
2444,09-03,5,61.4,17.7,73.2,10000
2489,09-03,5,61.1,17.7,72.5,10000
2492,09-03,5,62.2,17.7,75.1,10000
2566,09-03,5,61.7,17.7,73.9,10000
2603,09-03,5,60.8,17.7,71.9,10000
24,09-03,5,58.9,16.4,67.3,10000
41,09-03,5,59,16.4,67.7,10000
86,09-03,5,59.2,16.4,68.2,10000
113,09-03,5,59.3,16.4,68.5,10000
148,09-03,5,59,16.4,67.7,10000
204,09-03,5,59.1,16.4,67.9,10000
250,09-03,5,57.9,16.4,65.1,10000
256,09-03,5,58,16.4,65.4,10000
264,09-03,5,58.2,16.4,65.7,10000
265,09-03,5,58.6,16.4,66.7,10000
276,09-03,5,57.9,16.4,65.2,10000
293,09-03,5,57.9,16.4,65,10000
298,09-03,5,59.4,16.4,68.6,10000
463,09-03,5,59.2,16.4,68.1,10000
475,09-03,5,59.1,16.4,67.9,10000
476,09-03,5,57.8,16.4,65,10000
480,09-03,5,58.1,16.4,65.6,10000
500,09-03,5,57.9,16.4,65,10000
525,09-03,5,59.1,16.4,68,10000
570,09-03,5,59.4,16.4,68.6,10000
585,09-03,5,59.5,16.4,68.9,10000
620,09-03,5,58.3,16.4,66,10000
621,09-03,5,58.9,16.4,67.4,10000
656,09-03,5,57.8,16.4,64.8,10000
661,09-03,5,59.6,16.4,69.1,10000
695,09-03,5,58.5,16.4,66.4,10000
715,09-03,5,58.9,16.4,67.5,10000
718,09-03,5,59.4,16.4,68.7,10000
721,09-03,5,58.6,16.4,66.7,10000
752,09-03,5,58.8,16.4,67.3,10000
810,09-03,5,57.8,16.4,65,10000
855,09-03,5,59.3,16.4,68.5,10000
870,09-03,5,59.2,16.4,68.1,10000
875,09-03,5,59.5,16.4,68.9,10000
885,09-03,5,58.8,16.4,67.3,10000
897,09-03,5,59,16.4,67.7,10000
913,09-03,5,58.4,16.4,66.3,10000
927,09-03,5,59.3,16.4,68.5,10000
986,09-03,5,58.2,16.4,65.7,10000
994,09-03,5,58.9,16.4,67.5,10000
998,09-03,5,58.1,16.4,65.5,10000
1013,09-03,5,58.8,16.4,67.3,10000
1066,09-03,5,59.1,16.4,67.8,10000
1099,09-03,5,57.9,16.4,65.1,10000
1194,09-03,5,58.9,16.4,67.4,10000
1279,09-03,5,59.3,16.4,68.3,10000
1301,09-03,5,58,16.4,65.2,10000
1344,09-03,5,58.7,16.4,67,10000
1351,09-03,5,59.6,16.4,69.1,10000
1367,09-03,5,57.9,16.4,65.1,10000
1375,09-03,5,58.3,16.4,65.9,10000
1426,09-03,5,58.1,16.4,65.6,10000
1477,09-03,5,58.9,16.4,67.5,10000
1481,09-03,5,59.5,16.4,68.9,10000
1496,09-03,5,57.8,16.4,64.9,10000
1526,09-03,5,59.3,16.4,68.3,10000
1539,09-03,5,58.8,16.4,67.1,10000
1541,09-03,5,58.5,16.4,66.5,10000
1544,09-03,5,58.4,16.4,66.3,10000
1596,09-03,5,58.8,16.4,67.3,10000
1605,09-03,5,58.6,16.4,66.6,10000
1625,09-03,5,58.9,16.4,67.5,10000
1642,09-03,5,58.7,16.4,67,10000
1643,09-03,5,59,16.4,67.7,10000
1665,09-03,5,59.1,16.4,68,10000
1770,09-03,5,58,16.4,65.3,10000
1823,09-03,5,58,16.4,65.3,10000
1835,09-03,5,59,16.4,67.7,10000
1838,09-03,5,57.9,16.4,65.1,10000
1867,09-03,5,59.4,16.4,68.7,10000
1882,09-03,5,57.8,16.4,64.9,10000
1937,09-03,5,58.5,16.4,66.5,10000
1971,09-03,5,58.9,16.4,67.4,10000
1975,09-03,5,57.8,16.4,64.8,10000
2032,09-03,5,58.9,16.4,67.4,10000
2085,09-03,5,58.8,16.4,67.2,10000
2094,09-03,5,59.1,16.4,68,10000
2115,09-03,5,59.1,16.4,67.8,10000
2185,09-03,5,59.6,16.4,69.1,10000
2216,09-03,5,58.4,16.4,66.3,10000
2235,09-03,5,59,16.4,67.7,10000
2243,09-03,5,58.2,16.4,65.7,10000
2277,09-03,5,59.5,16.4,68.8,10000
2284,09-03,5,58.7,16.4,66.9,10000
2299,09-03,5,57.8,16.4,64.9,10000
2393,09-03,5,58.3,16.4,66,10000
2439,09-03,5,59.1,16.4,67.9,10000
2525,09-03,5,58.5,16.4,66.5,10000
2533,09-03,5,58.7,16.4,67.1,10000
2544,09-03,5,58.6,16.4,66.6,10000
2545,09-03,5,58.5,16.4,66.5,10000
2577,09-03,5,59.5,16.4,68.9,10000
2582,09-03,5,58.9,16.4,67.5,10000
2,11-08,22,69.7,14,89.1,10000
99,11-08,22,70.6,14,91.4,10000
174,11-08,22,69.7,14,89.1,10000
188,11-08,22,69.7,14,89.1,10000
206,11-08,22,69.4,14,88.6,10000
209,11-08,22,70.3,14,90.7,10000
263,11-08,22,69.5,14,88.8,10000
266,11-08,22,70.8,14,92.1,10000
281,11-08,22,69.5,14,88.7,10000
317,11-08,22,70,14,90.1,10000
320,11-08,22,69.5,14,88.8,10000
321,11-08,22,70.4,14,91.1,10000
349,11-08,22,69.6,14,88.9,10000
380,11-08,22,70.4,14,90.9,10000
397,11-08,22,69.3,14,88.2,10000
405,11-08,22,69.2,14,87.9,10000
428,11-08,22,70.9,14,92.2,10000
448,11-08,22,70.2,14,90.5,10000
471,11-08,22,69.4,14,88.5,10000
477,11-08,22,69.6,14,89,10000
487,11-08,22,70.2,14,90.6,10000
527,11-08,22,70.5,14,91.2,10000
552,11-08,22,69.9,14,89.8,10000
640,11-08,22,69.9,14,89.8,10000
654,11-08,22,70.7,14,91.7,10000
670,11-08,22,69.6,14,89,10000
704,11-08,22,70.5,14,91.2,10000
730,11-08,22,70.5,14,91.2,10000
747,11-08,22,69.4,14,88.6,10000
802,11-08,22,70,14,90.1,10000
804,11-08,22,70.5,14,91.2,10000
813,11-08,22,70.2,14,90.5,10000
824,11-08,22,69.3,14,88.1,10000
891,11-08,22,70,14,90,10000
904,11-08,22,69.1,14,87.8,10000
912,11-08,22,70.2,14,90.5,10000
970,11-08,22,70.2,14,90.4,10000
971,11-08,22,69.4,14,88.4,10000
980,11-08,22,69.9,14,89.9,10000
1040,11-08,22,69.9,14,89.8,10000
1047,11-08,22,70.4,14,91,10000
1147,11-08,22,69.7,14,89.2,10000
1168,11-08,22,69.8,14,89.5,10000
1295,11-08,22,70.3,14,90.7,10000
1296,11-08,22,70.6,14,91.4,10000
1357,11-08,22,69.7,14,89.1,10000
1365,11-08,22,70.3,14,90.8,10000
1383,11-08,22,69.5,14,88.7,10000
1397,11-08,22,70.1,14,90.3,10000
1419,11-08,22,70.7,14,91.9,10000
1490,11-08,22,69.7,14,89.3,10000
1500,11-08,22,70.2,14,90.4,10000
1611,11-08,22,69.2,14,88,10000
1614,11-08,22,70.8,14,92,10000
1626,11-08,22,69.4,14,88.5,10000
1628,11-08,22,70.7,14,91.7,10000
1634,11-08,22,70.6,14,91.6,10000
1710,11-08,22,69.8,14,89.5,10000
1748,11-08,22,70.2,14,90.4,10000
1825,11-08,22,70.1,14,90.4,10000
1828,11-08,22,70.4,14,91,10000
1857,11-08,22,70.9,14,92.2,10000
1949,11-08,22,69.2,14,88.1,10000
2017,11-08,22,70.1,14,90.2,10000
2037,11-08,22,70.5,14,91.3,10000
2048,11-08,22,70.6,14,91.6,10000
2107,11-08,22,69.2,14,87.9,10000
2202,11-08,22,70.6,14,91.7,10000
2239,11-08,22,70.6,14,91.6,10000
2337,11-08,22,70.3,14,90.8,10000
2367,11-08,22,70,14,90,10000
2403,11-08,22,70,14,89.9,10000
2466,11-08,22,69.8,14,89.5,10000
2504,11-08,22,70.8,14,91.9,10000
2506,11-08,22,70.7,14,91.8,10000
11,11-08,22,70.1,13.9,90.3,10000
101,11-08,22,69.5,13.9,88.6,10000
197,11-08,22,70.5,13.9,91.3,10000
335,11-08,22,70.5,13.9,91.2,10000
378,11-08,22,69.4,13.9,88.3,10000
384,11-08,22,69.9,13.9,89.9,10000
440,11-08,22,70.9,13.9,92.2,10000
479,11-08,22,69.2,13.9,88.1,10000
489,11-08,22,70.2,13.9,90.6,10000
507,11-08,22,70.1,13.9,90.3,10000
512,11-08,22,70.1,13.9,90.4,10000
519,11-08,22,70.5,13.9,91.2,10000
530,11-08,22,70.6,13.9,91.4,10000
543,11-08,22,70.4,13.9,91.1,10000
608,11-08,22,69.3,13.9,88.2,10000
664,11-08,22,70.7,13.9,91.8,10000
720,11-08,22,69.4,13.9,88.4,10000
738,11-08,22,69.6,13.9,88.9,10000
765,11-08,22,69.2,13.9,88.1,10000
809,11-08,22,69.3,13.9,88.3,10000
847,11-08,22,70.8,13.9,92,10000
874,11-08,22,69.8,13.9,89.6,10000
880,11-08,22,70.5,13.9,91.2,10000
887,11-08,22,70.2,13.9,90.4,10000
945,11-08,22,69.3,13.9,88.1,10000
973,11-08,22,70.3,13.9,90.8,10000
982,11-08,22,69.7,13.9,89.1,10000
1035,11-08,22,70.2,13.9,90.6,10000
1053,11-08,22,69.4,13.9,88.3,10000
1094,11-08,22,70.2,13.9,90.6,10000
1104,11-08,22,69.4,13.9,88.5,10000
1106,11-08,22,69.8,13.9,89.4,10000
1133,11-08,22,69.4,13.9,88.5,10000
1169,11-08,22,69.5,13.9,88.7,10000
1201,11-08,22,69.6,13.9,89,10000
1211,11-08,22,70.1,13.9,90.1,10000
1215,11-08,22,70,13.9,89.9,10000
1302,11-08,22,69.9,13.9,89.6,10000
1341,11-08,22,70,13.9,89.9,10000
1342,11-08,22,69.2,13.9,88,10000
1348,11-08,22,70.1,13.9,90.2,10000
1349,11-08,22,70.3,13.9,90.9,10000
1473,11-08,22,70,13.9,89.9,10000
1488,11-08,22,69.6,13.9,88.9,10000
1499,11-08,22,70.2,13.9,90.4,10000
1564,11-08,22,70,13.9,89.9,10000
1707,11-08,22,69.8,13.9,89.5,10000
1722,11-08,22,70.1,13.9,90.3,10000
1768,11-08,22,69.3,13.9,88.2,10000
1842,11-08,22,70.4,13.9,90.9,10000
1920,11-08,22,70.7,13.9,91.8,10000
1976,11-08,22,69.7,13.9,89.2,10000
1991,11-08,22,69.7,13.9,89.2,10000
1995,11-08,22,70.6,13.9,91.6,10000
2104,11-08,22,69.5,13.9,88.8,10000
2109,11-08,22,69.2,13.9,87.9,10000
2147,11-08,22,70.5,13.9,91.2,10000
2199,11-08,22,69.9,13.9,89.8,10000
2288,11-08,22,69.6,13.9,88.9,10000
2291,11-08,22,70.3,13.9,90.9,10000
2293,11-08,22,70.7,13.9,91.8,10000
2299,11-08,22,70.9,13.9,92.2,10000
2392,11-08,22,70.5,13.9,91.3,10000
2448,11-08,22,69.4,13.9,88.4,10000
2473,11-08,22,69.2,13.9,88.1,10000
2538,11-08,22,70,13.9,90,10000
2568,11-08,22,70.7,13.9,91.8,10000
22,11-08,22,70.9,14.1,92.2,10000
26,11-08,22,70,14.3,90,10000
28,11-08,22,69.7,14.2,89.2,10000
43,11-08,22,70.3,13.8,90.8,10000
45,11-08,22,69.7,13.6,89.1,10000
46,11-08,22,69.6,13.6,89,10000
49,11-08,22,69.7,13.8,89.3,10000
53,11-08,22,69.7,14.2,89.1,10000
80,11-08,22,69.2,13.7,88.1,10000
82,11-08,22,70.8,14.3,92,10000
92,11-08,22,70.5,14.5,91.2,10000
94,11-08,22,69.6,13.7,88.9,10000
103,11-08,22,70.2,13.8,90.4,10000
110,11-08,22,70.3,14.4,90.8,10000
111,11-08,22,69.9,14.3,89.8,10000
115,11-08,22,70.8,14.6,92.2,10000
122,11-08,22,70.7,14.1,91.9,10000
123,11-08,22,69.6,13.5,89,10000
124,11-08,22,69.8,14.2,89.5,10000
129,11-08,22,69.5,13.8,88.7,10000
138,11-08,22,69.7,13.8,89.1,10000
143,11-08,22,70.7,14.4,91.8,10000
144,11-08,22,70.5,14.5,91.3,10000
147,11-08,22,70.1,13.8,90.2,10000
150,11-08,22,70.3,14.4,90.9,10000
179,11-08,22,70.4,14.1,91,10000
210,11-08,22,69.7,13.7,89.3,10000
211,11-08,22,70.2,14.4,90.5,10000
237,11-08,22,70.2,13.8,90.6,10000
240,11-08,22,70.3,14.3,90.7,10000
245,11-08,22,69.4,13.8,88.3,10000
264,11-08,22,69.4,13.7,88.5,10000
269,11-08,22,69.4,13.7,88.4,10000
270,11-08,22,70.5,14.3,91.2,10000
271,11-08,22,69.4,13.8,88.5,10000
276,11-08,22,70.1,13.8,90.4,10000
284,11-08,22,69.5,13.6,88.6,10000
291,11-08,22,69.4,13.6,88.5,10000
295,11-08,22,69.4,13.7,88.6,10000
296,11-08,22,70.4,14.3,91,10000
305,11-08,22,69.1,13.4,87.8,10000
328,11-08,22,69.9,14.2,89.7,10000
333,11-08,22,70.4,14.3,91,10000
344,11-08,22,69.2,13.5,87.8,10000
360,11-08,22,70.4,14.4,91,10000
373,11-08,22,70.5,14.4,91.3,10000
379,11-08,22,70.3,13.8,90.8,10000
388,11-08,22,70.5,14.1,91.2,10000
390,11-08,22,70.5,14.2,91.2,10000
396,11-08,22,69.8,13.8,89.5,10000
401,11-08,22,70.8,14.4,92,10000
402,11-08,22,69.3,13.4,88.1,10000
416,11-08,22,70,13.7,89.9,10000
417,11-08,22,70.2,14.3,90.6,10000
418,11-08,22,69.2,13.7,88,10000
426,11-08,22,70.2,13.7,90.4,10000
431,11-08,22,70.6,14.2,91.5,10000
441,11-08,22,69.8,14.1,89.5,10000
449,11-08,22,69.3,13.5,88.2,10000
456,11-08,22,70.3,14.4,90.7,10000
468,11-08,22,70.4,14.5,91,10000
484,11-08,22,70.6,14.2,91.4,10000
488,11-08,22,69.9,13.8,89.7,10000
492,11-08,22,70.1,14.3,90.2,10000
493,11-08,22,69.4,13.8,88.6,10000
496,11-08,22,70,14.3,90,10000
497,11-08,22,70.8,14.3,92.1,10000
500,11-08,22,69.4,13.7,88.6,10000
509,11-08,22,70.8,14.1,91.9,10000
521,11-08,22,69.9,13.7,89.8,10000
524,11-08,22,70.1,14.3,90.1,10000
545,11-08,22,70.5,14.4,91.2,10000
548,11-08,22,70,14.2,89.9,10000
549,11-08,22,70.8,14.2,92,10000
550,11-08,22,70.4,14.3,90.9,10000
553,11-08,22,70,14.3,90,10000
557,11-08,22,69.8,13.7,89.5,10000
561,11-08,22,69.5,13.5,88.7,10000
564,11-08,22,69.4,13.8,88.6,10000
568,11-08,22,69.7,13.7,89.1,10000
572,11-08,22,69.5,13.7,88.8,10000
573,11-08,22,69.5,13.7,88.7,10000
579,11-08,22,69.9,13.6,89.9,10000
584,11-08,22,66.4,11.7,66.8,10000
585,11-08,22,69.4,13.5,88.5,10000
599,11-08,22,70,13.7,90,10000
607,11-08,22,70.6,14.3,91.5,10000
610,11-08,22,69.3,13.5,88.2,10000
615,11-08,22,69.7,14.2,89.2,10000
618,11-08,22,69.7,14.1,89.3,10000
619,11-08,22,69.5,13.5,88.8,10000
627,11-08,22,70.1,14.1,90.3,10000
630,11-08,22,70.4,14.3,90.9,10000
648,11-08,22,70.4,14.3,90.9,10000
653,11-08,22,69.8,14.2,89.5,10000
657,11-08,22,69.9,13.6,89.8,10000
675,11-08,22,70.5,14.1,91.2,10000
681,11-08,22,69.2,13.8,88,10000
686,11-08,22,70.5,14.2,91.2,10000
696,11-08,22,69.6,13.6,89.1,10000
698,11-08,22,70.5,14.1,91.4,10000
705,11-08,22,69.5,13.8,88.8,10000
706,11-08,22,70.2,13.8,90.5,10000
709,11-08,22,70.1,14.3,90.3,10000
710,11-08,22,70.7,14.3,91.7,10000
714,11-08,22,70.2,14.4,90.6,10000
716,11-08,22,70.4,14.3,91.1,10000
732,11-08,22,69.9,14.1,89.7,10000
734,11-08,22,70.7,14.2,91.8,10000
737,11-08,22,70.9,14.1,92.2,10000
749,11-08,22,69.3,13.7,88.2,10000
750,11-08,22,69.4,13.6,88.6,10000
770,11-08,22,70.5,14.1,91.3,10000
774,11-08,22,69.4,13.6,88.4,10000
775,11-08,22,70.5,14.4,91.2,10000
777,11-08,22,70.3,14.4,90.9,10000
787,11-08,22,70.5,14.1,91.3,10000
788,11-08,22,69.5,13.8,88.6,10000
790,11-08,22,70.7,14.3,91.7,10000
799,11-08,22,69.8,13.8,89.5,10000
810,11-08,22,69.5,13.7,88.7,10000
811,11-08,22,69.3,13.8,88.1,10000
814,11-08,22,70.4,14.1,91,10000
846,11-08,22,69.5,13.7,88.7,10000
850,11-08,22,69.6,13.6,89.1,10000
858,11-08,22,70.3,14.3,90.7,10000
866,11-08,22,70.5,13.8,91.3,10000
869,11-08,22,69.5,13.8,88.8,10000
870,11-08,22,69.6,13.6,88.9,10000
872,11-08,22,70.8,14.2,92.1,10000
873,11-08,22,70.8,14.3,92,10000
917,11-08,22,70.3,14.2,90.9,10000
919,11-08,22,70.4,14.3,91.1,10000
924,11-08,22,70.4,14.3,91,10000
931,11-08,22,70.7,14.5,91.7,10000
954,11-08,22,69.4,14.1,88.4,10000
974,11-08,22,69.3,13.8,88.3,10000
984,11-08,22,70.1,14.3,90.3,10000
990,11-08,22,70.8,14.4,92,10000
992,11-08,22,69.7,14.1,89.3,10000
997,11-08,22,70.8,14.2,92.2,10000
1001,11-08,22,69.7,13.7,89.3,10000
1006,11-08,22,69.3,14.1,88.2,10000
1037,11-08,22,70.1,14.4,90.2,10000
1051,11-08,22,69.3,14.1,88.2,10000
1059,11-08,22,70.9,14.5,92.2,10000
1060,11-08,22,69.3,13.7,88.2,10000
1064,11-08,22,69.4,13.7,88.3,10000
1066,11-08,22,69.5,13.5,88.7,10000
1068,11-08,22,70.1,14.3,90.2,10000
1090,11-08,22,69.5,13.7,88.7,10000
1100,11-08,22,70.6,14.4,91.5,10000
1103,11-08,22,70.3,14.2,90.7,10000
1128,11-08,22,70.4,14.4,91.1,10000
1136,11-08,22,69.9,13.8,89.8,10000
1163,11-08,22,69.6,13.8,88.9,10000
1164,11-08,22,69.4,13.5,88.3,10000
1189,11-08,22,67.3,11.9,68.6,10000
1193,11-08,22,69.3,14.1,88.2,10000
1196,11-08,22,69.8,13.7,89.4,10000
1197,11-08,22,70.1,14.4,90.4,10000
1199,11-08,22,69.5,13.5,88.6,10000
1207,11-08,22,70.8,14.5,92,10000
1208,11-08,22,69.4,13.7,88.5,10000
1209,11-08,22,69.7,13.6,89.2,10000
1241,11-08,22,70.7,14.5,91.8,10000
1242,11-08,22,70,13.7,90.1,10000
1244,11-08,22,70.6,14.2,91.6,10000
1248,11-08,22,70,14.3,90,10000
1253,11-08,22,70.4,14.1,91.1,10000
1254,11-08,22,70.2,13.8,90.5,10000
1255,11-08,22,69.2,13.7,88,10000
1256,11-08,22,69.4,13.6,88.5,10000
1260,11-08,22,70.5,13.8,91.3,10000
1269,11-08,22,69.2,13.6,88,10000
1277,11-08,22,70.4,14.2,91,10000
1283,11-08,22,69.5,13.7,88.8,10000
1286,11-08,22,70.2,13.8,90.5,10000
1289,11-08,22,69.9,13.6,89.7,10000
1300,11-08,22,70.9,14.3,92.2,10000
1306,11-08,22,69.4,13.8,88.6,10000
1308,11-08,22,69.6,14.2,89,10000
1315,11-08,22,70.2,14.3,90.5,10000
1322,11-08,22,69.9,13.6,89.7,10000
1325,11-08,22,70.7,14.1,91.9,10000
1328,11-08,22,69.6,14.2,89,10000
1340,11-08,22,70.2,14.3,90.4,10000
1347,11-08,22,69.4,14.2,88.5,10000
1359,11-08,22,67,11.6,67.9,10000
1376,11-08,22,69.6,14.1,89.1,10000
1433,11-08,22,70.4,14.4,91,10000
1440,11-08,22,70.9,14.2,92.2,10000
1442,11-08,22,69.6,14.2,88.9,10000
1449,11-08,22,69.5,13.6,88.7,10000
1453,11-08,22,70.4,14.5,91,10000
1460,11-08,22,70.3,14.2,90.8,10000
1469,11-08,22,70,13.7,90.1,10000
1475,11-08,22,70.1,14.2,90.2,10000
1477,11-08,22,69.2,13.6,88,10000
1478,11-08,22,69.6,13.6,89,10000
1489,11-08,22,69.2,13.4,88.1,10000
1494,11-08,22,70.1,14.2,90.3,10000
1495,11-08,22,70.4,14.2,91.1,10000
1518,11-08,22,70.6,14.2,91.7,10000
1526,11-08,22,69.5,13.5,88.7,10000
1540,11-08,22,69.8,14.1,89.5,10000
1541,11-08,22,69.9,13.7,89.7,10000
1542,11-08,22,69.8,14.2,89.6,10000
1544,11-08,22,69.5,13.7,88.6,10000
1547,11-08,22,69.3,14.1,88.2,10000
1551,11-08,22,69.8,14.2,89.5,10000
1560,11-08,22,69.7,13.6,89.1,10000
1563,11-08,22,69.5,13.6,88.6,10000
1568,11-08,22,70.5,14.1,91.2,10000
1570,11-08,22,69.6,14.2,89,10000
1572,11-08,22,70.8,14.5,91.9,10000
1597,11-08,22,70.8,14.2,92,10000
1599,11-08,22,70.6,14.1,91.5,10000
1605,11-08,22,70.2,13.8,90.4,10000
1617,11-08,22,70.5,14.2,91.3,10000
1621,11-08,22,69.7,13.6,89.3,10000
1625,11-08,22,69.6,13.6,89,10000
1629,11-08,22,70.8,14.1,92,10000
1631,11-08,22,69.5,13.6,88.7,10000
1635,11-08,22,70.8,14.1,92,10000
1641,11-08,22,69.9,14.3,89.8,10000
1642,11-08,22,69.5,13.7,88.7,10000
1647,11-08,22,70.2,14.4,90.6,10000
1653,11-08,22,70.3,14.2,90.7,10000
1654,11-08,22,70.3,14.3,90.9,10000
1660,11-08,22,69.5,13.8,88.8,10000
1670,11-08,22,70.1,14.2,90.3,10000
1672,11-08,22,69.4,13.5,88.6,10000
1673,11-08,22,69.7,13.8,89.2,10000
1674,11-08,22,70.5,14.1,91.4,10000
1676,11-08,22,70,13.8,90,10000
1678,11-08,22,70.7,14.2,91.8,10000
1683,11-08,22,70.3,14.3,90.8,10000
1690,11-08,22,70.7,14.3,91.8,10000
1692,11-08,22,69.2,13.8,87.9,10000
1703,11-08,22,70.7,14.4,91.8,10000
1708,11-08,22,69.8,13.7,89.5,10000
1709,11-08,22,69.7,13.7,89.2,10000
1720,11-08,22,70.2,14.3,90.6,10000
1737,11-08,22,70.6,14.3,91.4,10000
1742,11-08,22,70,14.2,89.9,10000
1756,11-08,22,70.4,14.2,90.9,10000
1764,11-08,22,69.2,13.5,87.9,10000
1770,11-08,22,70.2,13.8,90.4,10000
1775,11-08,22,70.1,14.4,90.2,10000
1777,11-08,22,70.6,14.4,91.6,10000
1780,11-08,22,69.9,14.3,89.8,10000
1783,11-08,22,70.1,13.8,90.3,10000
1785,11-08,22,69.4,13.8,88.5,10000
1786,11-08,22,67.3,11.8,68.5,10000
1788,11-08,22,69.5,13.8,88.6,10000
1793,11-08,22,69.9,14.2,89.9,10000
1797,11-08,22,70.1,13.8,90.2,10000
1799,11-08,22,69.8,14.1,89.6,10000
1802,11-08,22,69.9,14.1,89.8,10000
